feature,mean_importance
57_NearestNeighbors_prediction,-0.017003169980685427
49_NeuralNetwork_prediction,-0.010534394719800999
59_NearestNeighbors_prediction,-0.006462114673318986
5_Linear_prediction,-0.005869655934803308
77_NeuralNetwork_prediction,-0.0055450468448535965
89_DecisionTree_prediction,-0.004976539110829648
88_NeuralNetwork_prediction,-0.004841526396646922
53_NeuralNetwork_prediction,-0.0043571945667766785
62_NearestNeighbors_prediction,-0.003934012949107157
72_LightGBM_GoldenFeatures_prediction,-0.0038980942260538054
60_NearestNeighbors_prediction,-0.0033865174771906315
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.003149702786690045
8_Default_NeuralNetwork_prediction,-0.0026831403185683554
83_ExtraTrees_prediction,-0.0022424598661274775
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.001768173890645075
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.001696455152855103
61_NearestNeighbors_prediction,-0.0016736893427473643
76_RandomForest_prediction,-0.001639960495328996
38_RandomForest_prediction,-0.0015706978004372373
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.0011225741967798796
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.0007633257659682702
educ_diff_female,-0.00047690850655985885
48_NeuralNetwork_prediction,-0.0003936288242908814
female_ratio_educ,-5.873089161942957e-05
73_LightGBM_GoldenFeatures_prediction,0.0
3_DecisionTree_prediction,0.0
85_RandomForest_prediction,0.0
married_diff_female,0.0
25_LightGBM_GoldenFeatures_prediction,0.0
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,2.043339513182474e-05
52_NeuralNetwork_prediction,0.0005231172307168297
tenure,0.0007588877872020339
82_NeuralNetwork_prediction,0.0007646318463640611
44_ExtraTrees_prediction,0.0012683939551381362
married_sum_educ,0.001526945762489107
tenure_sum_educ,0.0016836439781404255
exper,0.0019871115282105835
102_ExtraTrees_prediction,0.0021459383795497723
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.002688530973834635
105_DecisionTree_prediction,0.0033092591834945617
2_DecisionTree_prediction,0.0036428863674279333
4_DecisionTree_prediction,0.003669860365253941
91_DecisionTree_prediction,0.0044256682531403245
58_NearestNeighbors_prediction,0.004956616422355164
11_Default_NearestNeighbors_prediction,0.005084904364667797
90_DecisionTree_prediction,0.005310768565452828
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.006086790367165973
25_LightGBM_prediction,0.007166884471156587
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.007244412231888942
51_NeuralNetwork_prediction,0.007942279135849706
43_ExtraTrees_prediction,0.008803086371263192
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.010691925453648277
104_DecisionTree_prediction,0.01193939418562968
84_ExtraTrees_prediction,0.012014938352531934
87_ExtraTrees_prediction,0.012097835837608418
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.014773187646293272
35_RandomForest_prediction,0.01736016760771921
41_ExtraTrees_prediction,0.017685526358589044
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.017788891198450996
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.018831828335814982
54_NeuralNetwork_prediction,0.01903462551728392
47_ExtraTrees_prediction,0.019080280936604587
79_RandomForest_prediction,0.022837575606192574
34_RandomForest_prediction,0.023593094516934632
63_NearestNeighbors_prediction,0.02482446329587722
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.027312672120087457
81_ExtraTrees_prediction,0.029506556560005448
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.031192381886814568
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.03203444392955144
78_RandomForest_prediction,0.03204739917698381
32_RandomForest_prediction,0.03780842402349802
80_ExtraTrees_prediction,0.0427828400916684
Ensemble_prediction,0.062342756656655875
37_RandomForest_prediction,0.12343275569969417
101_RandomForest_prediction,0.13063386086675383
