feature,mean_importance
35_RandomForest_prediction,-0.010762417055172457
88_NeuralNetwork_prediction,-0.007545553569036067
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.006931388520984438
87_ExtraTrees_prediction,-0.005369614330903582
8_Default_NeuralNetwork_prediction,-0.005000368844835001
79_RandomForest_prediction,-0.004289333711751808
82_NeuralNetwork_prediction,-0.0040854061389747785
76_RandomForest_prediction,-0.004029567119505273
tenure_sum_educ,-0.0036931615302435274
married,-0.0032154166972253153
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0025831739269808417
84_ExtraTrees_prediction,-0.0025793171830002515
married_sum_educ,-0.0020431301096105357
102_ExtraTrees_prediction,-0.0018994313736301893
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0018333199537600374
married_diff_female,-0.0016985060098086535
exper,-0.0016309761299029724
48_NeuralNetwork_prediction,-0.001429183247700938
43_ExtraTrees_prediction,-0.00121744924542444
11_Default_NearestNeighbors_prediction,-0.0012097572573914195
73_LightGBM_GoldenFeatures_prediction,-0.00118957556223529
104_DecisionTree_prediction,-0.0008748909388353266
4_DecisionTree_prediction,-0.0006794894093147153
90_DecisionTree_prediction,-0.0006100274039652631
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.00041789146750533803
38_RandomForest_prediction,-0.00038666550537632685
female_sum_educ,0.0
educ_ratio_female,0.0
female_multiply_educ,0.0
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
91_DecisionTree_prediction,0.0
female_ratio_educ,0.0
female,0.0
educ,0.0
3_DecisionTree_prediction,4.200200975460477e-05
54_NeuralNetwork_prediction,0.0002414881491332288
53_NeuralNetwork_prediction,0.00032242056055988846
89_DecisionTree_prediction,0.0014996738780145846
58_NearestNeighbors_prediction,0.0015077052691910508
educ_diff_female,0.0018631669730627466
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.0019244129097884199
72_LightGBM_GoldenFeatures_prediction,0.0019966229743613615
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0021688633412266676
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.002307863904526819
tenure,0.0025188672079139
female_ratio_exper,0.002592065413600042
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0028416711060318955
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0031068908693678066
62_NearestNeighbors_prediction,0.0031850087514441183
85_RandomForest_prediction,0.0034499459202090854
51_NeuralNetwork_prediction,0.0035061474746891585
44_ExtraTrees_prediction,0.003525162995345943
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0037582399426030256
25_LightGBM_GoldenFeatures_prediction,0.004055675179228113
47_ExtraTrees_prediction,0.004344788625088325
41_ExtraTrees_prediction,0.004567413502645823
2_DecisionTree_prediction,0.004753309733848699
52_NeuralNetwork_prediction,0.004884171494002676
5_Linear_prediction,0.005029160782638142
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0054332999217622914
83_ExtraTrees_prediction,0.0058627917473733525
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0060594917934943425
105_DecisionTree_prediction,0.00736704153918506
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.008356562125182421
25_LightGBM_prediction,0.008597858811115622
60_NearestNeighbors_prediction,0.00860451218044429
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.009672832347267957
32_RandomForest_prediction,0.009849166856621027
81_ExtraTrees_prediction,0.010435271378818101
77_NeuralNetwork_prediction,0.010605861192846766
59_NearestNeighbors_prediction,0.010625851914936124
63_NearestNeighbors_prediction,0.01246164713117911
80_ExtraTrees_prediction,0.013258272050621734
101_RandomForest_prediction,0.013279716831794575
61_NearestNeighbors_prediction,0.013750463454113838
exper_ratio_tenure,0.015049512028889166
Ensemble_prediction,0.015709355765956546
78_RandomForest_prediction,0.0157201353153947
37_RandomForest_prediction,0.015791522331203144
49_NeuralNetwork_prediction,0.017206109600449236
57_NearestNeighbors_prediction,0.020808356388966644
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.028786143317856984
34_RandomForest_prediction,0.04065548345528504
