feature,mean_importance
79_RandomForest_prediction,-0.08153825206508489
38_RandomForest_prediction,-0.05631569968681534
47_ExtraTrees_prediction,-0.05624443779980872
90_DecisionTree_prediction,-0.05076835130953265
104_DecisionTree_prediction,-0.04659165249541186
5_Linear_prediction,-0.04094328091854773
37_RandomForest_prediction,-0.03981979824765969
62_NearestNeighbors_prediction,-0.03794136705285056
2_DecisionTree_prediction,-0.03596947928595044
35_RandomForest_prediction,-0.03576751552215387
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.033503883132664634
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.03300173990380435
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,-0.03294134853884327
48_NeuralNetwork_prediction,-0.03072561477836966
32_RandomForest_prediction,-0.02990300652498674
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.028912744120830513
105_DecisionTree_prediction,-0.027847836363052457
51_NeuralNetwork_prediction,-0.027294847142968214
102_ExtraTrees_prediction,-0.026553344791615953
72_LightGBM_GoldenFeatures_prediction,-0.02631196047446773
83_ExtraTrees_prediction,-0.023196976728021478
49_NeuralNetwork_prediction,-0.020113634236156863
73_LightGBM_GoldenFeatures_prediction,-0.01932099624170456
34_RandomForest_prediction,-0.017129992047579413
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.016630599151598636
58_NearestNeighbors_prediction,-0.013430935261907528
87_ExtraTrees_prediction,-0.0132538005453821
57_NearestNeighbors_prediction,-0.011563931585121479
8_Default_NeuralNetwork_prediction,-0.007728853748840447
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.007473883781084134
44_ExtraTrees_prediction,-0.006766377629346265
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.0038427718325272143
77_NeuralNetwork_prediction,-0.0036947827481047524
85_RandomForest_prediction,-0.002748733443604978
61_NearestNeighbors_prediction,-0.0007307780023159793
41_ExtraTrees_prediction,0.0017393299799697282
25_LightGBM_prediction,0.001965673750230712
4_DecisionTree_prediction,0.002046592026473726
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.004586221797141609
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.006789809452527584
60_NearestNeighbors_prediction,0.006956539726599664
101_RandomForest_prediction,0.00805264922060569
exper,0.009182497327978401
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.00920921235581711
81_ExtraTrees_prediction,0.010166786788872884
52_NeuralNetwork_prediction,0.011390573834636309
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.014372518239109455
43_ExtraTrees_prediction,0.01451656557719514
3_DecisionTree_prediction,0.030043294359364238
female,0.034443335289435814
89_DecisionTree_prediction,0.03842003355161792
11_Default_NearestNeighbors_prediction,0.03876972059266073
84_ExtraTrees_prediction,0.038850875501208894
88_NeuralNetwork_prediction,0.04422982256771579
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.046125551636053606
78_RandomForest_prediction,0.04739263621080889
25_LightGBM_GoldenFeatures_prediction,0.050369692140887136
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.050654754022090145
63_NearestNeighbors_prediction,0.053801529397242455
76_RandomForest_prediction,0.05408444618019277
tenure,0.05919898802589896
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.061486449662658996
Ensemble_prediction,0.06524108452561314
82_NeuralNetwork_prediction,0.06670539459571652
91_DecisionTree_prediction,0.06776909404035665
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.06813232885423967
59_NearestNeighbors_prediction,0.06924070548667036
80_ExtraTrees_prediction,0.07470374020220291
married,0.0875221950433053
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.09173977855318631
54_NeuralNetwork_prediction,0.10060238924589375
53_NeuralNetwork_prediction,0.11052930823454374
educ,0.2715383079488034
