feature,mean_importance
101_RandomForest_prediction,-0.014507809308602227
63_NearestNeighbors_prediction,-0.013925268632459287
Ensemble_prediction,-0.012595881880822102
77_NeuralNetwork_prediction,-0.009222918413514103
85_RandomForest_prediction,-0.005399722012647978
35_RandomForest_prediction,-0.005180678561696195
41_ExtraTrees_prediction,-0.003553555178092904
38_RandomForest_prediction,-0.0018783755360760157
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0012126560179488654
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0007262764406286593
61_NearestNeighbors_prediction,-0.0004082387638397744
59_NearestNeighbors_prediction,0.0
48_NeuralNetwork_prediction,0.0
educ,0.0
87_ExtraTrees_prediction,0.0
60_NearestNeighbors_prediction,0.0
62_NearestNeighbors_prediction,0.0
57_NearestNeighbors_prediction,0.0
51_NeuralNetwork_prediction,0.0
81_ExtraTrees_prediction,0.0
83_ExtraTrees_prediction,0.0
58_NearestNeighbors_prediction,0.0
82_NeuralNetwork_prediction,0.0
5_Linear_prediction,0.0
54_NeuralNetwork_prediction,0.0
tenure_sum_educ,0.0
educ_ratio_female,0.0
female_multiply_educ,0.0
female_ratio_educ,0.0
married_diff_female,0.0
female_sum_educ,0.0
married_sum_educ,0.0
11_Default_NearestNeighbors_prediction,0.0
educ_diff_female,0.0
3_DecisionTree_prediction,0.0
4_DecisionTree_prediction,0.0
89_DecisionTree_prediction,0.0
2_DecisionTree_prediction,0.0
105_DecisionTree_prediction,0.0
104_DecisionTree_prediction,0.0
53_NeuralNetwork_prediction,0.0
91_DecisionTree_prediction,0.0
32_RandomForest_prediction,0.0
47_ExtraTrees_prediction,0.0
43_ExtraTrees_prediction,0.0
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
79_RandomForest_prediction,0.0
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.0
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
female,0.0
married,0.0
exper,0.0
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
25_LightGBM_GoldenFeatures_prediction,0.0
exper_ratio_tenure,0.0
37_RandomForest_prediction,0.0
84_ExtraTrees_prediction,0.0
88_NeuralNetwork_prediction,0.0
49_NeuralNetwork_prediction,0.0
44_ExtraTrees_prediction,0.0
72_LightGBM_GoldenFeatures_prediction,0.0
102_ExtraTrees_prediction,0.0
female_ratio_exper,0.0
80_ExtraTrees_prediction,0.0
76_RandomForest_prediction,0.0
25_LightGBM_prediction,0.0
73_LightGBM_GoldenFeatures_prediction,0.0
52_NeuralNetwork_prediction,0.0
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0007756596924674453
tenure,0.0010047160644502506
8_Default_NeuralNetwork_prediction,0.001465878525229214
90_DecisionTree_prediction,0.0019050494940110684
34_RandomForest_prediction,0.002619552935847902
78_RandomForest_prediction,0.006626767666350286
