feature,mean_importance
tenure,-0.01489203413284459
84_ExtraTrees_prediction,-0.006614665543337251
41_ExtraTrees_prediction,-0.0047536514606975055
3_DecisionTree_prediction,-0.0040960200828926265
47_ExtraTrees_prediction,-0.003039817152854285
63_NearestNeighbors_prediction,-0.0030056668732014956
83_ExtraTrees_prediction,-0.0024516881117909507
48_NeuralNetwork_prediction,-0.0020942030498668275
54_NeuralNetwork_prediction,-0.001985067499809734
43_ExtraTrees_prediction,-0.0018798554995094862
61_NearestNeighbors_prediction,-0.0017726490516680293
81_ExtraTrees_prediction,-0.0017660653358383405
102_ExtraTrees_prediction,-0.001733865651633959
79_RandomForest_prediction,-0.0015671082530104075
32_RandomForest_prediction,-0.0012340037042932518
44_ExtraTrees_prediction,-0.0010001809742405721
49_NeuralNetwork_prediction,-0.0008535324106145436
85_RandomForest_prediction,-0.0007558890596307099
76_RandomForest_prediction,-0.0007083536595168249
82_NeuralNetwork_prediction,-0.0005572262954521623
exper,-0.0004573341606287862
35_RandomForest_prediction,-0.00045448895394053503
34_RandomForest_prediction,-0.00034578226983674745
37_RandomForest_prediction,-0.0002674919813463905
8_Default_NeuralNetwork_prediction,-5.970954361849135e-05
88_NeuralNetwork_prediction,1.9445220196678824e-05
77_NeuralNetwork_prediction,2.739348988647361e-05
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,7.445477414123048e-05
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.00023052574882582723
91_DecisionTree_prediction,0.000278292077311737
51_NeuralNetwork_prediction,0.0003644851345088851
58_NearestNeighbors_prediction,0.0005441129918990928
60_NearestNeighbors_prediction,0.0007990641299261414
53_NeuralNetwork_prediction,0.0009303643780502746
52_NeuralNetwork_prediction,0.0009530858625116823
80_ExtraTrees_prediction,0.000956462676661296
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.001097859925702349
78_RandomForest_prediction,0.001106702304801943
87_ExtraTrees_prediction,0.0011153322817628818
11_Default_NearestNeighbors_prediction,0.0013093299305761974
25_LightGBM_GoldenFeatures_prediction,0.0014481786367090965
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0014533568772634453
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0015141388650892873
25_LightGBM_prediction,0.001547306944961635
38_RandomForest_prediction,0.001634349055142481
101_RandomForest_prediction,0.0018049997848760934
59_NearestNeighbors_prediction,0.0018688265874647891
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.001966631116814921
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.002236769611011291
Ensemble_prediction,0.002661204322397981
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.002679017990615762
73_LightGBM_GoldenFeatures_prediction,0.0029342034264759455
105_DecisionTree_prediction,0.0030857737292432573
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.003116018380210117
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0035017234438917246
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0038111745812837937
62_NearestNeighbors_prediction,0.004157070658891082
5_Linear_prediction,0.004189897632965578
104_DecisionTree_prediction,0.004330834990123078
72_LightGBM_GoldenFeatures_prediction,0.004916932738842195
4_DecisionTree_prediction,0.005124104367637194
89_DecisionTree_prediction,0.005594709872082504
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.006037852934930798
57_NearestNeighbors_prediction,0.006984457574099601
2_DecisionTree_prediction,0.007325415142223979
90_DecisionTree_prediction,0.007677977295370097
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.008385127214428967
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.00989761721697322
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.010557496254613063
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.015204014074183148
female,0.028285810647274444
married,0.03061703622411547
educ,0.08121475887385518
