feature,mean_importance
41_ExtraTrees_prediction,-0.025381349192421875
58_NearestNeighbors_prediction,-0.02412113418826136
87_ExtraTrees_prediction,-0.017221069682914904
25_LightGBM_GoldenFeatures_prediction,-0.017184351627918183
52_NeuralNetwork_prediction,-0.0171185638757684
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.015828390626814647
34_RandomForest_prediction,-0.015771554107898655
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.014558539270913528
Ensemble_prediction,-0.014418451822197764
8_Default_NeuralNetwork_prediction,-0.012584152889347177
32_RandomForest_prediction,-0.011041244485470192
79_RandomForest_prediction,-0.0106246549595455
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.00911663029115457
62_NearestNeighbors_prediction,-0.00709106713547949
89_DecisionTree_prediction,-0.0067516792800542905
91_DecisionTree_prediction,-0.005821394317673567
49_NeuralNetwork_prediction,-0.005391293042018552
4_DecisionTree_prediction,-0.0033100141384108995
102_ExtraTrees_prediction,-0.0030517545866759034
57_NearestNeighbors_prediction,-0.002688223386424671
80_ExtraTrees_prediction,-0.002589462716890778
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.002007543356242891
82_NeuralNetwork_prediction,-0.0019653233497829437
101_RandomForest_prediction,-0.0014656945253880504
11_Default_NearestNeighbors_prediction,-0.0013666537118673938
25_LightGBM_prediction,-0.0013511794354389428
female,-0.0012140416704871759
3_DecisionTree_prediction,-0.0011786311961156093
81_ExtraTrees_prediction,-0.0011015677680993984
73_LightGBM_GoldenFeatures_prediction,-0.0010297082678397905
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.000682692871785795
59_NearestNeighbors_prediction,-0.0006241455576535326
72_LightGBM_GoldenFeatures_prediction,-0.0005058082416752096
exper,-0.00034299419612662254
104_DecisionTree_prediction,0.00011731966909818148
married,0.0005180202941280187
2_DecisionTree_prediction,0.0006348264284611105
44_ExtraTrees_prediction,0.0009619330091386713
76_RandomForest_prediction,0.0011284451469558477
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0013750740888140768
85_RandomForest_prediction,0.0014923022512226991
84_ExtraTrees_prediction,0.001506546047410251
tenure,0.0015750069050837867
61_NearestNeighbors_prediction,0.0015879874333769584
105_DecisionTree_prediction,0.0016615245571904858
43_ExtraTrees_prediction,0.00226307715118359
educ,0.003047374770095157
35_RandomForest_prediction,0.003058736293311215
48_NeuralNetwork_prediction,0.0030591012627437355
90_DecisionTree_prediction,0.003729154376781163
5_Linear_prediction,0.0047416823423923615
47_ExtraTrees_prediction,0.004866764810630575
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.005110680628858555
78_RandomForest_prediction,0.00539240302240771
60_NearestNeighbors_prediction,0.0056445243508856935
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0059315147631203045
51_NeuralNetwork_prediction,0.006257457494304908
38_RandomForest_prediction,0.006458835383897998
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.006758228441146308
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.007108963411248825
83_ExtraTrees_prediction,0.007512009559672283
53_NeuralNetwork_prediction,0.007834844318710954
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0092761429690845
54_NeuralNetwork_prediction,0.009317201833917288
37_RandomForest_prediction,0.009759891968573386
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.010306913990069888
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.010642891510441354
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.010645181374803348
88_NeuralNetwork_prediction,0.011978960711327803
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.011989658841379503
63_NearestNeighbors_prediction,0.013232949934744154
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.013658996403659574
77_NeuralNetwork_prediction,0.02753714267435774
