feature,mean_importance
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.006589539807125922
91_DecisionTree_prediction,-0.005215004169222959
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.004597216984006125
52_NeuralNetwork_prediction,-0.004367220504368813
2_DecisionTree_prediction,-0.00397706605801762
83_ExtraTrees_prediction,-0.003789597573520903
32_RandomForest_prediction,-0.0032757366844498037
53_NeuralNetwork_prediction,-0.0027614169124101583
44_ExtraTrees_prediction,-0.0026883351142252656
4_DecisionTree_prediction,-0.00247438064543532
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.002039289845690928
41_ExtraTrees_prediction,-0.0015804506601670432
62_NearestNeighbors_prediction,-0.0015439011303361948
female,-0.001367160178171589
43_ExtraTrees_prediction,-0.0006976346595159832
34_RandomForest_prediction,-0.0006248056953746806
Ensemble_prediction,-0.0003529775404065849
35_RandomForest_prediction,-0.00019383818366381923
89_DecisionTree_prediction,-3.922452800638743e-05
61_NearestNeighbors_prediction,-1.1102230246251566e-17
8_Default_NeuralNetwork_prediction,0.0
59_NearestNeighbors_prediction,0.0
82_NeuralNetwork_prediction,0.0
84_ExtraTrees_prediction,0.0
11_Default_NearestNeighbors_prediction,0.0
5_Linear_prediction,0.0
102_ExtraTrees_prediction,0.0
87_ExtraTrees_prediction,0.0
educ,0.0
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
80_ExtraTrees_prediction,0.0
38_RandomForest_prediction,0.0
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.0
73_LightGBM_GoldenFeatures_prediction,0.0
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
married,0.0
60_NearestNeighbors_prediction,5.551115123125783e-18
63_NearestNeighbors_prediction,5.551115123125783e-18
88_NeuralNetwork_prediction,5.551115123125783e-18
tenure,0.0004743737625721167
exper,0.0009494392068250257
57_NearestNeighbors_prediction,0.0009850087275998954
58_NearestNeighbors_prediction,0.0012751995558056063
105_DecisionTree_prediction,0.0013390366672239584
104_DecisionTree_prediction,0.0014072074380223954
25_LightGBM_prediction,0.001559557748411855
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0018350536597588674
85_RandomForest_prediction,0.0018501405778363288
78_RandomForest_prediction,0.00294260799060575
81_ExtraTrees_prediction,0.0032201008675250276
3_DecisionTree_prediction,0.0032535981391384914
47_ExtraTrees_prediction,0.003983021163564737
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.004298860628262674
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.004549119854022865
90_DecisionTree_prediction,0.004777664940622328
101_RandomForest_prediction,0.005895821599630574
72_LightGBM_GoldenFeatures_prediction,0.007079972450234029
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.00799086823192945
25_LightGBM_GoldenFeatures_prediction,0.011070920167553382
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.011499790495007805
79_RandomForest_prediction,0.011840538910647225
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.011906283393495504
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.013858840306029574
51_NeuralNetwork_prediction,0.013889311522573422
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.015159619325490014
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.01525701217622219
48_NeuralNetwork_prediction,0.015452776870574392
77_NeuralNetwork_prediction,0.01637929330903149
54_NeuralNetwork_prediction,0.016807388859603138
49_NeuralNetwork_prediction,0.017111043006351696
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.01784740463962985
76_RandomForest_prediction,0.0231266414032572
37_RandomForest_prediction,0.1087670469783103
