feature,mean_importance
32_RandomForest_prediction,-0.012040936659167922
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,-0.0035846261092566723
90_DecisionTree_prediction,-0.0034985174631317895
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.003330582285005401
2_DecisionTree_prediction,-0.003193727441452765
48_NeuralNetwork_prediction,-0.0027079227886891875
34_RandomForest_prediction,-0.0021974120530805275
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0016683492370966001
63_NearestNeighbors_prediction,-0.0012682417462828387
60_NearestNeighbors_prediction,-0.0012243635704755728
89_DecisionTree_prediction,-0.0008600967040153007
54_NeuralNetwork_prediction,-0.0008220988738029567
41_ExtraTrees_prediction,-0.0006605853860395472
47_ExtraTrees_prediction,-0.000636427058953748
49_NeuralNetwork_prediction,-0.0005979782477983697
11_Default_NearestNeighbors_prediction,-0.0005661630470950474
61_NearestNeighbors_prediction,-0.0004654411014026305
59_NearestNeighbors_prediction,-0.0004249041034676493
57_NearestNeighbors_prediction,-0.0003791331192753322
8_Default_NeuralNetwork_prediction,-0.00022456474425469608
married_sum_educ,-0.00011293541348216252
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-6.512705542147668e-05
84_ExtraTrees_prediction,0.0
43_ExtraTrees_prediction,0.0
58_NearestNeighbors_prediction,0.0
female_ratio_educ,0.0
tenure_sum_educ,0.0
5_Linear_prediction,0.0
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
72_LightGBM_GoldenFeatures_prediction,0.0
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
73_LightGBM_GoldenFeatures_prediction,0.0
3_DecisionTree_prediction,0.0
educ_diff_female,0.0
married_diff_female,0.0
tenure,0.0
25_LightGBM_GoldenFeatures_prediction,0.0
91_DecisionTree_prediction,0.0
4_DecisionTree_prediction,0.00020172104644611277
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0002561989066812709
105_DecisionTree_prediction,0.00045450846395000966
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0005283679600343261
88_NeuralNetwork_prediction,0.0006059712938164319
80_ExtraTrees_prediction,0.0006063642529539725
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0017061003590738365
38_RandomForest_prediction,0.0017091164697518035
83_ExtraTrees_prediction,0.0017633984010353876
62_NearestNeighbors_prediction,0.0020216056981595234
79_RandomForest_prediction,0.002055217525175901
51_NeuralNetwork_prediction,0.002081552992459201
104_DecisionTree_prediction,0.0021344695251267034
53_NeuralNetwork_prediction,0.0021980354037136386
102_ExtraTrees_prediction,0.0023659688771476397
76_RandomForest_prediction,0.0025030888667686656
81_ExtraTrees_prediction,0.00252147266472158
52_NeuralNetwork_prediction,0.0026046130832890536
exper,0.002630525335626155
87_ExtraTrees_prediction,0.0027246676483138055
85_RandomForest_prediction,0.0027296238781546744
44_ExtraTrees_prediction,0.0031973828147672024
77_NeuralNetwork_prediction,0.003666273652617025
82_NeuralNetwork_prediction,0.005480437543640071
35_RandomForest_prediction,0.0068936040791875985
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.011340284578440451
25_LightGBM_prediction,0.014227082291765124
37_RandomForest_prediction,0.015933570779101337
Ensemble_prediction,0.01970717579436452
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.02483670160710123
78_RandomForest_prediction,0.03439273958283684
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.03599341890115002
101_RandomForest_prediction,0.044682344882592484
