feature,mean_importance
90_DecisionTree_prediction,-0.0073610955314722505
11_Default_NearestNeighbors_prediction,-0.005706564343412201
3_DecisionTree_prediction,-0.004389664549153166
83_ExtraTrees_prediction,-0.00219080913594204
48_NeuralNetwork_prediction,-0.0021001119072758534
61_NearestNeighbors_prediction,-0.0019247968524983006
4_DecisionTree_prediction,-0.0018483001522453246
exper,-0.0015397958432584956
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0014160360837255025
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0013530966753453166
8_Default_NeuralNetwork_prediction,-0.0013215585683064857
25_LightGBM_GoldenFeatures_prediction,-0.0012761023871444344
82_NeuralNetwork_prediction,-0.0010136013203076223
44_ExtraTrees_prediction,-0.0010055995338162926
57_NearestNeighbors_prediction,-0.0008278263664186325
63_NearestNeighbors_prediction,-0.0008181008350711672
79_RandomForest_prediction,-0.0007789308825522035
49_NeuralNetwork_prediction,-0.0006321004960539
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0006272519814849887
43_ExtraTrees_prediction,-0.00038183183461706904
72_LightGBM_GoldenFeatures_prediction,-0.0003685799657855759
35_RandomForest_prediction,-0.00024213767814060816
60_NearestNeighbors_prediction,-9.657944395065065e-05
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-4.872320409576303e-05
105_DecisionTree_prediction,0.0
married_diff_female,0.0
educ_diff_female,0.0
married_sum_educ,0.0
female_ratio_educ,0.0
84_ExtraTrees_prediction,0.0
91_DecisionTree_prediction,0.0
tenure_sum_educ,0.0
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.0
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
73_LightGBM_GoldenFeatures_prediction,0.0
58_NearestNeighbors_prediction,5.5649567897364526e-05
104_DecisionTree_prediction,0.00012782923253520928
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0001763494238113339
5_Linear_prediction,0.00026165758911322337
102_ExtraTrees_prediction,0.00042507252343029214
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0005032044872769259
88_NeuralNetwork_prediction,0.0005553514031514884
52_NeuralNetwork_prediction,0.0006185024660682658
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0006342168307166996
2_DecisionTree_prediction,0.0012950669251924063
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0013244743837519612
89_DecisionTree_prediction,0.0016698287614931473
51_NeuralNetwork_prediction,0.001770757561271391
tenure,0.002183589391823881
62_NearestNeighbors_prediction,0.0023609645774610557
77_NeuralNetwork_prediction,0.0024053850411008605
76_RandomForest_prediction,0.0025172323336614512
41_ExtraTrees_prediction,0.0034290021402326675
54_NeuralNetwork_prediction,0.0036705723226010288
32_RandomForest_prediction,0.004115269569797053
59_NearestNeighbors_prediction,0.004440483056223465
25_LightGBM_prediction,0.004657897216542623
53_NeuralNetwork_prediction,0.004967614104802387
87_ExtraTrees_prediction,0.0053470843914088075
85_RandomForest_prediction,0.0072423796758733115
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.009071224611781708
81_ExtraTrees_prediction,0.009357565350884283
38_RandomForest_prediction,0.01010029547979514
47_ExtraTrees_prediction,0.010438816987443755
78_RandomForest_prediction,0.011632201814984233
34_RandomForest_prediction,0.012073432728433125
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.015357011643382717
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.02531354669723888
Ensemble_prediction,0.026883190745153968
80_ExtraTrees_prediction,0.027948497261651106
37_RandomForest_prediction,0.03867135626626746
101_RandomForest_prediction,0.08928386901422228
