feature,mean_importance
35_RandomForest_prediction,-0.018956221638011993
25_LightGBM_prediction,-0.018518930930206824
37_RandomForest_prediction,-0.014838849370872298
51_NeuralNetwork_prediction,-0.012149836154913607
101_RandomForest_prediction,-0.011731381170008003
84_ExtraTrees_prediction,-0.01120583691270709
79_RandomForest_prediction,-0.011200135058597072
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.010304426794393839
32_RandomForest_prediction,-0.009845683603673749
54_NeuralNetwork_prediction,-0.009828784539591805
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.00980812579143896
Ensemble_prediction,-0.008014380218440486
25_LightGBM_GoldenFeatures_prediction,-0.007970650068221796
41_ExtraTrees_prediction,-0.007862688561148235
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.00765778844465953
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.007589437875582583
43_ExtraTrees_prediction,-0.007578030493985322
88_NeuralNetwork_prediction,-0.007372717254190675
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0069897337811267056
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.006742126002640824
44_ExtraTrees_prediction,-0.0055961189173138635
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.005362418411630465
8_Default_NeuralNetwork_prediction,-0.005338395970822696
48_NeuralNetwork_prediction,-0.00442026223368347
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.004290988882100255
59_NearestNeighbors_prediction,-0.0038308543858364464
3_DecisionTree_prediction,-0.003039085054242929
47_ExtraTrees_prediction,-0.00281722385118357
83_ExtraTrees_prediction,-0.002795046882902885
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0027341800746153
tenure,-0.00255806868154822
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.002120044587320502
89_DecisionTree_prediction,-0.0021084666302321753
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.002093751007654665
80_ExtraTrees_prediction,-0.002051895536212822
77_NeuralNetwork_prediction,-0.0014748598461929662
91_DecisionTree_prediction,-0.0012012822319596994
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0010403357075594699
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.0009946260424485876
58_NearestNeighbors_prediction,-0.0008427832156413517
72_LightGBM_GoldenFeatures_prediction,-0.0006184417134752262
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.0005771761788980645
104_DecisionTree_prediction,-0.0005079747792413825
4_DecisionTree_prediction,-0.00036418264721191915
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.00025100539024259795
38_RandomForest_prediction,-8.143342002826514e-05
82_NeuralNetwork_prediction,-7.635849812036577e-05
educ,-1.0229557525920363e-05
married,0.0
2_DecisionTree_prediction,5.2889364631947264e-05
female,5.295520402217591e-05
105_DecisionTree_prediction,0.00016058603764923518
63_NearestNeighbors_prediction,0.00018852495978568528
87_ExtraTrees_prediction,0.0002942329653627951
60_NearestNeighbors_prediction,0.0005837262948372723
57_NearestNeighbors_prediction,0.0006197872900827517
81_ExtraTrees_prediction,0.0006825560341729541
49_NeuralNetwork_prediction,0.0007762715959874101
5_Linear_prediction,0.0007981396821570396
73_LightGBM_GoldenFeatures_prediction,0.0011442201808592011
62_NearestNeighbors_prediction,0.001270920001575182
76_RandomForest_prediction,0.0015645570877946603
52_NeuralNetwork_prediction,0.0018322071748566593
11_Default_NearestNeighbors_prediction,0.0018682783666542746
102_ExtraTrees_prediction,0.001958763409556208
61_NearestNeighbors_prediction,0.002898870674433396
53_NeuralNetwork_prediction,0.0029172974656862193
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.0031908895293038643
exper,0.003351359089682904
90_DecisionTree_prediction,0.003499395698430485
85_RandomForest_prediction,0.004652637699439854
78_RandomForest_prediction,0.009094094690263354
34_RandomForest_prediction,0.013471894596456025
