feature,mean_importance
female,-0.0005080876397556722
tenure,-0.00029974080336114817
married,-2.168046642081478e-05
educ,9.033234258186696e-05
exper,0.000218930505499193
105_DecisionTree_prediction,0.002307202316577772
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0027603244565042482
104_DecisionTree_prediction,0.0027821900861984437
25_LightGBM_GoldenFeatures_prediction,0.0028264988679541857
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.002901343977556792
37_RandomForest_prediction,0.0029096783819917427
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0030836276241790195
4_DecisionTree_prediction,0.0031656486285967845
85_RandomForest_prediction,0.003321821397797109
44_ExtraTrees_prediction,0.003365378636096983
43_ExtraTrees_prediction,0.003412211863562886
87_ExtraTrees_prediction,0.0034418985089539333
81_ExtraTrees_prediction,0.0034755023207997835
38_RandomForest_prediction,0.003571158360232296
79_RandomForest_prediction,0.003632863298850664
54_NeuralNetwork_prediction,0.003654831903777911
77_NeuralNetwork_prediction,0.003728346990103848
3_DecisionTree_prediction,0.0037385742433379667
Ensemble_prediction,0.0037741797233848294
78_RandomForest_prediction,0.0038298265552992204
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.003850527906073875
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0038859723753843943
34_RandomForest_prediction,0.003898471182832619
5_Linear_prediction,0.003919278070879972
47_ExtraTrees_prediction,0.003934420530161908
90_DecisionTree_prediction,0.003941269530018809
83_ExtraTrees_prediction,0.004028310534696056
52_NeuralNetwork_prediction,0.004032669259952248
35_RandomForest_prediction,0.004048243053099343
80_ExtraTrees_prediction,0.004057222911091074
48_NeuralNetwork_prediction,0.004071660608477856
61_NearestNeighbors_prediction,0.0040852157084150685
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.004149843336685244
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.004179020488058916
84_ExtraTrees_prediction,0.004193042501932221
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.004227149472369529
53_NeuralNetwork_prediction,0.004251476506015939
72_LightGBM_GoldenFeatures_prediction,0.0042515405955050765
25_LightGBM_prediction,0.004284376470089812
32_RandomForest_prediction,0.004329427258845752
8_Default_NeuralNetwork_prediction,0.004331528212025049
73_LightGBM_GoldenFeatures_prediction,0.004487489153237734
57_NearestNeighbors_prediction,0.004496355903671212
89_DecisionTree_prediction,0.0044992175950163025
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.004518379207801182
51_NeuralNetwork_prediction,0.0045690874658790735
2_DecisionTree_prediction,0.004641326168262605
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.004653375767651147
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.004710960826226929
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.004784071844733129
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.004855850213046908
91_DecisionTree_prediction,0.004937705988717322
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.004964384513233178
82_NeuralNetwork_prediction,0.00497899197323064
49_NeuralNetwork_prediction,0.0049885061996056464
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.005006867072941246
60_NearestNeighbors_prediction,0.00503980538004214
102_ExtraTrees_prediction,0.005051995693194478
76_RandomForest_prediction,0.005068981270377337
63_NearestNeighbors_prediction,0.005098283674052873
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.005452787858834985
88_NeuralNetwork_prediction,0.005535561887576224
59_NearestNeighbors_prediction,0.00555152870333937
41_ExtraTrees_prediction,0.005640412530989502
62_NearestNeighbors_prediction,0.005938110838622368
11_Default_NearestNeighbors_prediction,0.005986566845806918
58_NearestNeighbors_prediction,0.006140940609454892
101_RandomForest_prediction,0.006602406265408378
