feature,mean_importance
57_NearestNeighbors_prediction,-0.005665704114409353
2_DecisionTree_prediction,-0.004242066221173046
41_ExtraTrees_prediction,-0.002718956400507189
82_NeuralNetwork_prediction,-0.0026729218717736368
8_Default_NeuralNetwork_prediction,-0.002659964106029844
5_Linear_prediction,-0.0021245606696534193
61_NearestNeighbors_prediction,-0.0013762284024008808
32_RandomForest_prediction,-0.0006155161391728448
38_RandomForest_prediction,-0.0005522426050404317
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.00013726649883744058
51_NeuralNetwork_prediction,0.0
53_NeuralNetwork_prediction,0.0
62_NearestNeighbors_prediction,0.0
60_NearestNeighbors_prediction,0.0
87_ExtraTrees_prediction,0.0
77_NeuralNetwork_prediction,0.0
43_ExtraTrees_prediction,0.0
48_NeuralNetwork_prediction,0.0
59_NearestNeighbors_prediction,0.0
58_NearestNeighbors_prediction,0.0
83_ExtraTrees_prediction,0.0
educ,0.0
104_DecisionTree_prediction,0.0
tenure_sum_educ,0.0
educ_ratio_female,0.0
female_multiply_educ,0.0
female_ratio_educ,0.0
married_diff_female,0.0
female_sum_educ,0.0
54_NeuralNetwork_prediction,0.0
married_sum_educ,0.0
91_DecisionTree_prediction,0.0
3_DecisionTree_prediction,0.0
4_DecisionTree_prediction,0.0
89_DecisionTree_prediction,0.0
63_NearestNeighbors_prediction,0.0
105_DecisionTree_prediction,0.0
educ_diff_female,0.0
exper_ratio_tenure,0.0
47_ExtraTrees_prediction,0.0
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
84_ExtraTrees_prediction,0.0
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.0
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
tenure,0.0
female,0.0
married,0.0
exper,0.0
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0
72_LightGBM_GoldenFeatures_prediction,0.0
female_ratio_exper,0.0
73_LightGBM_GoldenFeatures_prediction,0.0
88_NeuralNetwork_prediction,0.0
76_RandomForest_prediction,0.0
80_ExtraTrees_prediction,0.0
49_NeuralNetwork_prediction,0.0
78_RandomForest_prediction,0.0
25_LightGBM_GoldenFeatures_prediction,0.0
102_ExtraTrees_prediction,0.0
44_ExtraTrees_prediction,0.0
11_Default_NearestNeighbors_prediction,0.002296404469284141
52_NeuralNetwork_prediction,0.002751028907838615
85_RandomForest_prediction,0.0030091691015459833
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0030533393169377534
79_RandomForest_prediction,0.003186780362696173
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.003465626743043471
81_ExtraTrees_prediction,0.004599028394101201
90_DecisionTree_prediction,0.006973586225414163
37_RandomForest_prediction,0.008403940653934317
34_RandomForest_prediction,0.010434038542431434
25_LightGBM_prediction,0.011661227412711006
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.014861511446137166
101_RandomForest_prediction,0.02393537001309256
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.02800461149097707
Ensemble_prediction,0.03675304062204565
35_RandomForest_prediction,0.07352827949781192
