feature,mean_importance
77_NeuralNetwork_prediction,-0.024162923866272234
49_NeuralNetwork_prediction,-0.019877057078796345
57_NearestNeighbors_prediction,-0.017201900477381304
3_DecisionTree_prediction,-0.017069877048099303
53_NeuralNetwork_prediction,-0.015929139593143703
72_LightGBM_GoldenFeatures_prediction,-0.014326481052892737
62_NearestNeighbors_prediction,-0.011624643402256819
44_ExtraTrees_prediction,-0.010471498066070128
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.007854226741029091
51_NeuralNetwork_prediction,-0.007667312424744876
60_NearestNeighbors_prediction,-0.0067871010999853935
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.006492529270460156
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.006064945850095293
88_NeuralNetwork_prediction,-0.004508487972716857
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.003969692800439106
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0034729344762807423
educ_ratio_female,-0.003243751998773159
38_RandomForest_prediction,-0.003092268086764771
educ,-0.002619452202651873
11_Default_NearestNeighbors_prediction,-0.002108280834735332
25_LightGBM_prediction,-0.00203030738147465
82_NeuralNetwork_prediction,-0.0020204822662599708
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,-0.0019601631993922063
83_ExtraTrees_prediction,-0.0017805300878588782
59_NearestNeighbors_prediction,-0.0017188368530905774
married_diff_female,-0.0007417219901828087
52_NeuralNetwork_prediction,-0.0007212661970503298
female_multiply_educ,-0.0006418647775945585
73_LightGBM_GoldenFeatures_prediction,-0.0005209610872189075
89_DecisionTree_prediction,-0.0002741959269651151
4_DecisionTree_prediction,-0.00011221680856590143
female_ratio_educ,0.0
female,0.0
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0
exper_ratio_tenure,2.758828467828156e-05
105_DecisionTree_prediction,6.649041262203337e-05
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.00013311694936519737
43_ExtraTrees_prediction,0.0002704871209968429
102_ExtraTrees_prediction,0.00033850411775102616
female_ratio_exper,0.0003926531678889678
90_DecisionTree_prediction,0.0007549993391995802
91_DecisionTree_prediction,0.0012321556097438346
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.001370439847625482
25_LightGBM_GoldenFeatures_prediction,0.0014513892458081212
58_NearestNeighbors_prediction,0.0015269081277932584
married_sum_educ,0.001625244215635191
educ_diff_female,0.0018812938957867508
5_Linear_prediction,0.003959379425592768
85_RandomForest_prediction,0.0041449609521464256
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.004368991293216861
female_sum_educ,0.004374172284454758
married,0.004720977099636725
8_Default_NeuralNetwork_prediction,0.006893913074841373
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.00816040252202086
87_ExtraTrees_prediction,0.008350537346233745
2_DecisionTree_prediction,0.008751177667429966
54_NeuralNetwork_prediction,0.010204848311037563
exper,0.010567281148670494
47_ExtraTrees_prediction,0.012839543118185137
61_NearestNeighbors_prediction,0.01577314847662692
34_RandomForest_prediction,0.016774441425543074
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.018316828822540376
104_DecisionTree_prediction,0.018626642158187545
tenure_sum_educ,0.01989867351167085
76_RandomForest_prediction,0.0244423826801095
32_RandomForest_prediction,0.02856434621003092
48_NeuralNetwork_prediction,0.028765469378409115
63_NearestNeighbors_prediction,0.03082919183201338
84_ExtraTrees_prediction,0.0310170213430905
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.03210424722394438
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.03470179475037229
Ensemble_prediction,0.03531441614682573
81_ExtraTrees_prediction,0.039597520478980595
41_ExtraTrees_prediction,0.04183892942839127
tenure,0.04835671727600166
35_RandomForest_prediction,0.05696077571012374
78_RandomForest_prediction,0.058789377037349946
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.06703283290542657
80_ExtraTrees_prediction,0.07406790808127243
79_RandomForest_prediction,0.0954640852342536
37_RandomForest_prediction,0.09932584745801198
101_RandomForest_prediction,0.2036444132489902
