0,1.015023,0.796104
1,0.840949,0.666259
2,0.71212,0.582265
3,0.615234,0.511336
4,0.536026,0.488499
5,0.474612,0.450034
6,0.429086,0.424871
7,0.393835,0.415866
8,0.365079,0.408124
9,0.345481,0.408158
10,0.326207,0.410088
11,0.310176,0.408848
12,0.295867,0.404392
13,0.282777,0.402338
14,0.272151,0.411146
15,0.262942,0.412935
16,0.254881,0.411376
17,0.246637,0.409247
18,0.240804,0.420173
19,0.234727,0.425621
20,0.227231,0.426388
21,0.221184,0.422874
22,0.216659,0.417816
23,0.211582,0.413442
24,0.207516,0.417987
25,0.203851,0.413793
26,0.198251,0.411231
27,0.193518,0.411201
28,0.190141,0.407287
29,0.185597,0.405995
30,0.181687,0.407453
31,0.178774,0.404581
32,0.175651,0.410822
33,0.172013,0.404997
34,0.16864,0.404536
35,0.164515,0.413087
36,0.161996,0.413052
37,0.158857,0.411218
38,0.156777,0.408589
39,0.1545,0.405494
40,0.152592,0.405045
41,0.150247,0.406409
42,0.147997,0.406443
43,0.1454,0.40764
44,0.142583,0.409393
45,0.141167,0.410625
46,0.139786,0.408581
47,0.137224,0.41261
48,0.134332,0.414956
49,0.13296,0.414566
50,0.13049,0.419065
51,0.127598,0.415019
52,0.125885,0.415045
53,0.123703,0.416102
54,0.1199,0.41886
55,0.118088,0.418019
56,0.116168,0.418738
57,0.114461,0.419746
58,0.11238,0.422922
59,0.110652,0.42293
60,0.108484,0.41749
61,0.106779,0.421432
62,0.105378,0.424851
63,0.103402,0.426274
