feature,mean_importance
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,-0.017125993556088525
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.01604180248043916
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.015780864377814695
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.014798332684730187
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.014422493244761126
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.014406190720050649
Ensemble_prediction,-0.014053526784956482
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.013232259310754136
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.01204426972457684
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.012036639176251196
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.011738199179834496
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.011705712949836734
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.011580538313950117
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.010867875956454465
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.010557897320688302
tenure,-0.010456698281235388
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.01026452689478934
73_LightGBM_GoldenFeatures_prediction,-0.009894977651017722
72_LightGBM_GoldenFeatures_prediction,-0.009660622200959357
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.009517620361727897
25_LightGBM_GoldenFeatures_prediction,-0.009481019632344934
exper,-0.007067137597270889
25_LightGBM_prediction,-0.005389750907727997
90_DecisionTree_prediction,-0.004942654719234519
female,-0.004896707595138228
38_RandomForest_prediction,-0.004834971990784376
4_DecisionTree_prediction,-0.004743963202861834
63_NearestNeighbors_prediction,-0.004556496668902921
76_RandomForest_prediction,-0.004540467590509212
3_DecisionTree_prediction,-0.004532141118256394
91_DecisionTree_prediction,-0.004440697933508297
49_NeuralNetwork_prediction,-0.004247893653054136
52_NeuralNetwork_prediction,-0.0037214649917664657
78_RandomForest_prediction,-0.003695558941766941
11_Default_NearestNeighbors_prediction,-0.003185939563755169
54_NeuralNetwork_prediction,-0.002945040350928596
61_NearestNeighbors_prediction,-0.00276503073680765
101_RandomForest_prediction,-0.0024141837672976506
educ,-0.0017216412438330274
53_NeuralNetwork_prediction,-0.001695038630927548
88_NeuralNetwork_prediction,-0.00136709626346323
51_NeuralNetwork_prediction,-0.000566493774810084
102_ExtraTrees_prediction,-0.0003538549533462776
34_RandomForest_prediction,0.00014836192452822862
77_NeuralNetwork_prediction,0.0008103788687870539
8_Default_NeuralNetwork_prediction,0.0009377570024770466
32_RandomForest_prediction,0.0011090150641429597
80_ExtraTrees_prediction,0.0012147273754215648
58_NearestNeighbors_prediction,0.0017199286036023275
59_NearestNeighbors_prediction,0.002378441927668473
85_RandomForest_prediction,0.0028990834822311797
37_RandomForest_prediction,0.004168184445041167
44_ExtraTrees_prediction,0.00435191235135377
82_NeuralNetwork_prediction,0.005005811022160423
41_ExtraTrees_prediction,0.005385757736408592
48_NeuralNetwork_prediction,0.005429573494332929
35_RandomForest_prediction,0.005622070643652099
married,0.005913597640618007
60_NearestNeighbors_prediction,0.0070110665593762665
57_NearestNeighbors_prediction,0.007797110282389097
79_RandomForest_prediction,0.007854047811039799
81_ExtraTrees_prediction,0.008389135707576689
47_ExtraTrees_prediction,0.009130180448085112
62_NearestNeighbors_prediction,0.009233701527368087
87_ExtraTrees_prediction,0.009866260482738554
84_ExtraTrees_prediction,0.010600481658620375
83_ExtraTrees_prediction,0.014179462727986092
89_DecisionTree_prediction,0.014350137275515751
43_ExtraTrees_prediction,0.01483264267738833
2_DecisionTree_prediction,0.015178038357892398
105_DecisionTree_prediction,0.018740273440225684
104_DecisionTree_prediction,0.018818020074789076
5_Linear_prediction,0.021155333301555435
