feature,mean_importance
3_DecisionTree_prediction,-0.012938568924580318
91_DecisionTree_prediction,-0.012930447764031983
49_NeuralNetwork_prediction,-0.012443437614761677
35_RandomForest_prediction,-0.011356628213591869
84_ExtraTrees_prediction,-0.00888747814582389
25_LightGBM_prediction,-0.008421971140170337
53_NeuralNetwork_prediction,-0.007409246316243667
4_DecisionTree_prediction,-0.007278456505064179
44_ExtraTrees_prediction,-0.006541679543006618
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.006167360405082078
57_NearestNeighbors_prediction,-0.005684681557841298
85_RandomForest_prediction,-0.005432627387617827
married,-0.005266271882017825
78_RandomForest_prediction,-0.004592134360598554
25_LightGBM_GoldenFeatures_prediction,-0.004205252129041037
72_LightGBM_GoldenFeatures_prediction,-0.00400551790068715
87_ExtraTrees_prediction,-0.003944599300499507
exper,-0.0037072668994272417
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.00337593342726763
61_NearestNeighbors_prediction,-0.003241329710331886
8_Default_NeuralNetwork_prediction,-0.0032378699561272485
76_RandomForest_prediction,-0.002768986288876607
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.002377262068958541
77_NeuralNetwork_prediction,-0.002052679998025786
58_NearestNeighbors_prediction,-0.0017035868105834684
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.001036733190614192
62_NearestNeighbors_prediction,-0.0008772882527473991
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0002644731124894939
11_Default_NearestNeighbors_prediction,0.0013978854579319356
female,0.0017488855516652134
38_RandomForest_prediction,0.0018084097308569635
32_RandomForest_prediction,0.0019312194536608152
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0019345215554143146
2_DecisionTree_prediction,0.002714727235379488
104_DecisionTree_prediction,0.00320210361626172
34_RandomForest_prediction,0.0033911164209818436
63_NearestNeighbors_prediction,0.004143827001115041
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.004749921437703053
48_NeuralNetwork_prediction,0.0048771368733586005
82_NeuralNetwork_prediction,0.00497699701228389
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.005407010231655951
89_DecisionTree_prediction,0.005868258723506492
81_ExtraTrees_prediction,0.005909878365339139
tenure,0.00639885040081829
83_ExtraTrees_prediction,0.006555145563328413
Ensemble_prediction,0.006785009520799945
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.007046627481304068
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0073384581546289684
73_LightGBM_GoldenFeatures_prediction,0.007581529433255163
52_NeuralNetwork_prediction,0.008407818366575958
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.008605584724339876
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.009106597184206634
80_ExtraTrees_prediction,0.009145641312778018
43_ExtraTrees_prediction,0.010082507987619982
educ,0.011059526526117502
105_DecisionTree_prediction,0.011241635278202789
101_RandomForest_prediction,0.01383493598447758
90_DecisionTree_prediction,0.01431218780391319
59_NearestNeighbors_prediction,0.014433542570969493
54_NeuralNetwork_prediction,0.014615503835376908
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,0.014862123933669747
60_NearestNeighbors_prediction,0.015052622590705033
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.0154514405914695
5_Linear_prediction,0.016093341713697938
47_ExtraTrees_prediction,0.016330596684195942
88_NeuralNetwork_prediction,0.016591128595769344
102_ExtraTrees_prediction,0.016692155743714788
51_NeuralNetwork_prediction,0.017240441658231596
41_ExtraTrees_prediction,0.017909449008126965
37_RandomForest_prediction,0.017970294924378426
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.018840730526159023
79_RandomForest_prediction,0.019411264781804438
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.019629865160229198
