feature,mean_importance
91_DecisionTree_prediction,-0.019452964313856836
48_NeuralNetwork_prediction,-0.01942839741139233
38_RandomForest_prediction,-0.01841059920860324
53_NeuralNetwork_prediction,-0.018001352433869043
61_NearestNeighbors_prediction,-0.01776773647664771
51_NeuralNetwork_prediction,-0.01654762783241137
Ensemble_prediction,-0.015933911358672503
4_DecisionTree_prediction,-0.014504671679796766
64_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.013801474086497612
3_DecisionTree_prediction,-0.01335079651886668
43_ExtraTrees_prediction,-0.01327877591354083
84_ExtraTrees_prediction,-0.013223637327939696
96_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.012868998382634556
47_ExtraTrees_prediction,-0.012316206009593822
100_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.012287384056795836
92_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.011674553145953382
25_LightGBM_GoldenFeatures_prediction,-0.010893180260072554
72_LightGBM_GoldenFeatures_prediction,-0.010529774479825593
59_NearestNeighbors_prediction,-0.010085829316620786
89_DecisionTree_prediction,-0.009949616350517476
49_NeuralNetwork_prediction,-0.009053979024883318
79_RandomForest_prediction,-0.008464716525615956
99_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.008363966558884517
83_ExtraTrees_prediction,-0.008024421826102102
101_RandomForest_prediction,-0.007895214305583842
93_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.007333270202991393
32_RandomForest_prediction,-0.005109177415932686
35_RandomForest_prediction,-0.004559996491885388
8_Default_NeuralNetwork_prediction,-0.004145198677330053
94_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0038446930662581202
65_Xgboost_GoldenFeatures_SelectedFeatures_BoostOnErrors_prediction,-0.0034514340319925286
68_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.0031484104728504827
88_NeuralNetwork_prediction,-0.0030534492999914507
80_ExtraTrees_prediction,-0.0026225905361000113
95_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0021697372813699765
5_Linear_prediction,-0.0019038688394923842
65_Xgboost_GoldenFeatures_SelectedFeatures_prediction,-0.0009890335565303054
69_LightGBM_GoldenFeatures_SelectedFeatures_prediction,-0.0006612706726357054
female,-0.0003744672616631028
76_RandomForest_prediction,0.0001122700290467904
exper,0.0004086053581367155
105_DecisionTree_prediction,0.0005085870089492683
married,0.0006441889021041369
tenure,0.0013344251475049696
52_NeuralNetwork_prediction,0.001627492700477462
62_NearestNeighbors_prediction,0.001771133825544746
2_DecisionTree_prediction,0.002789727424194055
25_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.0029490733350133968
60_NearestNeighbors_prediction,0.0029559899532565657
73_LightGBM_GoldenFeatures_prediction,0.003763231322356719
81_ExtraTrees_prediction,0.004161989926728826
98_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.004292663243361061
54_NeuralNetwork_prediction,0.006793382771435752
104_DecisionTree_prediction,0.007208022874240871
87_ExtraTrees_prediction,0.007219835084551707
82_NeuralNetwork_prediction,0.007479055959699843
25_LightGBM_prediction,0.007711820922332424
37_RandomForest_prediction,0.007969401321388236
41_ExtraTrees_prediction,0.007969518359037453
educ,0.008233638205874305
97_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.00982314116382772
90_DecisionTree_prediction,0.014069190361075767
102_ExtraTrees_prediction,0.016594843239672374
14_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.016976738524809677
34_RandomForest_prediction,0.01856986997172876
58_NearestNeighbors_prediction,0.01933593973069312
85_RandomForest_prediction,0.026839199002172732
78_RandomForest_prediction,0.02994917736463094
57_NearestNeighbors_prediction,0.03575023939208468
77_NeuralNetwork_prediction,0.035833988472123914
44_ExtraTrees_prediction,0.036705130370612606
11_Default_NearestNeighbors_prediction,0.0457540327948988
63_NearestNeighbors_prediction,0.04658496096954925
